date,consumption,solar_capacity,solar_generation,solar_profile,wind_capacity,wind_generation,wind_profile
2014-09-11,1467.0608246000002,899.402,90.025,0.002402,839.436,63.28,0.0018090999999999997
2014-09-12,1467.0721650999997,899.424,51.12,0.0013641,840.112,180.216,0.005148099999999999
2014-09-13,1225.6381441999997,899.424,53.091,0.0014169,840.288,75.142,0.0021460999999999997
2014-09-14,1120.2164948999998,899.428,59.757,0.0015942000000000003,840.32,53.165,0.0015186999999999998
2014-09-15,1457.2659794999997,899.478,89.681,0.0023932,840.68,71.805,0.0020502
2014-09-16,1476.9773194999998,899.548,128.487,0.0034281000000000003,840.79,93.087,0.0026570999999999995
2014-09-17,1484.1969073,899.596,146.901,0.003919,841.056,104.751,0.0029892999999999994
2014-09-18,1483.8989691000002,899.646,122.506,0.0032682,841.37,74.677,0.0021298999999999997
2014-09-19,1456.7865978000004,899.712,102.953,0.0027463,841.932,23.299,0.0006638000000000003
2014-09-20,1227.5371134000002,899.712,85.92,0.0022919999999999998,842.082,17.137,0.00048810000000000005
2014-09-21,1143.1773196,899.716,54.796,0.0014617,842.32,157.228,0.0044795
2014-09-22,1474.8319588000002,899.764,76.929,0.0020519999999999996,842.822,281.634,0.008019999999999998
2014-09-23,1470.7195876000008,899.814,117.971,0.0031467,843.528,61.541,0.001751
2014-09-24,1485.8721649999998,899.89,102.105,0.0027232,843.854,111.839,0.0031808
2014-09-25,1497.0298969000005,900.016,65.25,0.0017401,844.636,188.065,0.005343799999999999
2014-09-26,1473.4432988999997,900.194,60.57,0.0016147,845.736,142.969,0.0040571999999999995
2014-09-27,1228.1195877999996,900.216,113.267,0.0030199,845.75,50.571,0.0014347000000000001
2014-09-28,1128.3979382,900.236,122.009,0.0032528,845.916,38.365,0.0010885
2014-09-29,1462.5412368999998,900.512,113.405,0.0030226,846.126,32.29,0.0009161
2014-09-30,1496.3525774,901.13,52.997,0.0014113999999999997,847.04,26.168,0.0007415000000000001
2014-10-01,1492.1072164999998,901.154,80.138,0.0021342,847.688,12.246,0.0003469
2014-10-02,1459.5556700000004,901.176,89.986,0.0023965000000000006,848.04,10.196,0.0002885
2014-10-03,1144.6474225000002,901.176,117.679,0.0031339000000000002,848.048,44.422,0.0012573
2014-10-04,1175.2835053,901.176,119.378,0.0031792,848.144,137.346,0.0038864999999999993
2014-10-05,1135.9237114000005,901.178,73.745,0.0019638,848.274,62.392,0.0017652
2014-10-06,1478.1226805000001,901.202,82.411,0.0021946999999999995,848.78,160.918,0.0045498000000000005
2014-10-07,1525.6123711999996,901.23,49.44,0.0013168000000000001,849.292,313.869,0.00887
2014-10-08,1524.3731959000004,901.298,52.208,0.0013900999999999998,849.626,209.25,0.005910599999999999
2014-10-09,1523.7329895000005,901.324,79.59,0.0021195,849.99,197.397,0.0055734
2014-10-10,1482.4814433000001,901.368,62.358,0.0016603000000000002,850.862,102.455,0.0028902000000000008
2014-10-11,1247.5350514999998,901.368,45.737,0.0012180000000000001,851.036,30.514,0.0008604000000000001
2014-10-12,1147.0010306000001,901.372,80.305,0.0021380999999999995,851.274,69.606,0.0019624
2014-10-13,1490.8061857000002,901.418,45.408,0.001209,851.492,89.49,0.0025225000000000004
2014-10-14,1507.3123712,901.444,89.416,0.0023807,851.768,54.773,0.0015432
2014-10-15,1508.9422681,901.492,65.657,0.0017479999999999998,852.428,54.713,0.0015406000000000003
2014-10-16,1526.0515465999997,901.54,40.676,0.0010829,852.94,61.472,0.0017298
2014-10-17,1501.4742265000002,901.584,42.73,0.0011376999999999997,853.272,74.101,0.0020840999999999998
2014-10-18,1251.5134017,901.584,87.456,0.002328,853.536,126.626,0.0035606
2014-10-19,1139.1175259000001,901.588,105.22,0.0028007999999999996,853.556,265.341,0.007460599999999999
2014-10-20,1497.1298968000003,901.636,51.853,0.0013802000000000003,853.844,273.488,0.007687600000000003
2014-10-21,1541.0371132,901.682,40.925,0.0010893999999999997,854.628,286.298,0.0080397
2014-10-22,1571.4927839000002,901.708,20.663,0.00055,855.044,378.716,0.010630399999999998
2014-10-23,1551.7030926999996,901.758,29.981,0.0007979999999999999,855.294,84.073,0.0023594
2014-10-24,1515.1494844000001,901.826,67.071,0.001785,855.644,123.965,0.0034770000000000005
2014-10-25,1288.7092780999994,901.848,35.54,0.0009457999999999999,855.864,76.458,0.0021438
2014-10-26,1181.9572163000003,901.852,56.477,0.001503,855.875,105.976,0.0029714999999999993
